ID,Condition_number,Target_Screen,Flanker_Screen,Fixation_Screen,Target_Flanker_Spacing_in_deg,CircSD_deg
Exp4_S5,17,mid,far,far,2.5,12.6153787410056
Exp4_S5,18,mid,far,far,1.25,10.5922463416093
Exp4_S5,19,mid,far,far,0.625,37.9967794301815
Exp4_S5,20,mid,no flankers,far,Inf,48.9671674677441
Exp4_S5,21,near,far,far,5,9.97892098811001
Exp4_S5,22,near,far,far,2.5,20.0415904720205
Exp4_S5,23,near,far,far,1.25,11.0805516712292
Exp4_S5,24,near,far,far,0.625,12.1791884951718
Exp4_S5,25,near,no flankers,far,Inf,11.2688800195186
Exp4_S5,26,far,far,far,5,16.9152778285024
Exp4_S5,27,far,far,far,2.5,20.3140302630686
Exp4_S5,28,far,far,far,1.25,68.4495938537492
Exp4_S5,29,far,far,far,0.625,57.9321123421166
Exp4_S5,30,far,no flankers,far,Inf,14.5744352132046
Exp4_S6,1,mid,near,near,5,NaN
Exp4_S6,2,mid,near,near,2.5,69.5916884700689
Exp4_S6,3,mid,near,near,1.25,60.3904718129789
Exp4_S6,4,mid,near,near,0.625,81.3158504560551
Exp4_S6,5,mid,no flankers,near,Inf,16.5319348704948
Exp4_S6,6,far,near,near,5,14.0551681344868
Exp4_S6,7,far,near,near,2.5,35.8234270182548
Exp4_S6,8,far,near,near,1.25,19.3189546299961
Exp4_S6,9,far,near,near,0.625,NaN
Exp4_S6,10,far,no flankers,near,Inf,33.8355920548029
Exp4_S6,11,near,near,near,5,20.171631112533
Exp4_S6,12,near,near,near,2.5,45.5695089440084
Exp4_S6,13,near,near,near,1.25,18.3433874359223
Exp4_S6,14,near,near,near,0.625,67.022909923728
Exp4_S6,15,near,no flankers,near,Inf,17.1026628267083
Exp4_S6,16,mid,far,far,5,23.9481516730773
Exp4_S6,17,mid,far,far,2.5,51.9650412504433
Exp4_S6,18,mid,far,far,1.25,63.1089825377767
Exp4_S6,19,mid,far,far,0.625,47.7141006162814
Exp4_S6,20,mid,no flankers,far,Inf,20.8952660495513
Exp4_S6,21,near,far,far,5,17.4771422530698
Exp4_S6,22,near,far,far,2.5,12.3061825048668
Exp4_S6,23,near,far,far,1.25,75.9795094776051
Exp4_S6,24,near,far,far,0.625,90.9426722576309
Exp4_S6,25,near,no flankers,far,Inf,14.7546660169693
Exp4_S6,26,far,far,far,5,28.0810831711974
Exp4_S6,27,far,far,far,2.5,47.4370117403776
Exp4_S6,28,far,far,far,1.25,21.8213991168412
Exp4_S6,29,far,far,far,0.625,27.7010324545951
Exp4_S6,30,far,no flankers,far,Inf,19.3621034648913
Exp4_S7,1,mid,near,near,5,51.3938588525092
Exp4_S7,2,mid,near,near,2.5,25.7625834997285
Exp4_S7,3,mid,near,near,1.25,95.3904392697608
Exp4_S7,4,mid,near,near,0.625,37.2923211612409
Exp4_S7,5,mid,no flankers,near,Inf,36.487103393106
Exp4_S7,6,far,near,near,5,50.0309664009192
Exp4_S7,7,far,near,near,2.5,59.0384053692746
Exp4_S7,8,far,near,near,1.25,95.0587933678004
Exp4_S7,9,far,near,near,0.625,99.2511883088716
Exp4_S7,10,far,no flankers,near,Inf,25.4837669605102
Exp4_S7,11,near,near,near,5,44.990832059609
Exp4_S7,12,near,near,near,2.5,8.62327165500358
Exp4_S7,13,near,near,near,1.25,21.5878018983123
Exp4_S7,14,near,near,near,0.625,43.6305975815932
Exp4_S7,15,near,no flankers,near,Inf,13.6453982315858
Exp4_S7,16,mid,far,far,5,16.192483936259
Exp4_S7,17,mid,far,far,2.5,14.3267525725771
Exp4_S7,18,mid,far,far,1.25,35.7212022455119
Exp4_S7,19,mid,far,far,0.625,95.6207028171467
Exp4_S7,20,mid,no flankers,far,Inf,16.2904894266502
Exp4_S7,21,near,far,far,5,39.0104538053397
Exp4_S7,22,near,far,far,2.5,46.771261505705
Exp4_S7,23,near,far,far,1.25,94.7419610048228
Exp4_S7,24,near,far,far,0.625,39.3430010638387
Exp4_S7,25,near,no flankers,far,Inf,12.2515293456748
Exp4_S7,26,far,far,far,5,29.5040641944647
Exp4_S7,27,far,far,far,2.5,26.1562613891293
Exp4_S7,28,far,far,far,1.25,40.6893641333968
Exp4_S7,29,far,far,far,0.625,41.3971756702225
Exp4_S7,30,far,no flankers,far,Inf,12.5906557469736
Exp4_S8,1,mid,near,near,5,26.962022680929
Exp4_S8,2,mid,near,near,2.5,35.7376508301512
Exp4_S8,3,mid,near,near,1.25,16.2735295547368
Exp4_S8,4,mid,near,near,0.625,19.790588117108
Exp4_S8,5,mid,no flankers,near,Inf,17.9087028653995
Exp4_S8,6,far,near,near,5,28.9494138542522
Exp4_S8,7,far,near,near,2.5,50.6229083306377
Exp4_S8,8,far,near,near,1.25,19.9609595677349
Exp4_S8,9,far,near,near,0.625,NaN
Exp4_S8,10,far,no flankers,near,Inf,22.8002698353502
Exp4_S8,11,near,near,near,5,13.0996616264834
Exp4_S8,12,near,near,near,2.5,27.4299841171551
Exp4_S8,13,near,near,near,1.25,23.1255269186999
Exp4_S8,14,near,near,near,0.625,32.3383148735298
Exp4_S8,15,near,no flankers,near,Inf,17.3444315127557
Exp4_S8,16,mid,far,far,5,22.6971920620347
Exp4_S8,17,mid,far,far,2.5,21.0108544197164
Exp4_S8,18,mid,far,far,1.25,25.3151638432808
Exp4_S8,19,mid,far,far,0.625,20.3475910732542
Exp4_S8,20,mid,no flankers,far,Inf,11.8373439203162
Exp4_S8,21,near,far,far,5,30.2068621039793
Exp4_S8,22,near,far,far,2.5,28.5310816544045
Exp4_S8,23,near,far,far,1.25,NaN
Exp4_S8,24,near,far,far,0.625,NaN
Exp4_S8,25,near,no flankers,far,Inf,21.4697750585741
Exp4_S8,26,far,far,far,5,34.3716567019139
Exp4_S8,27,far,far,far,2.5,37.5194793556585
Exp4_S8,28,far,far,far,1.25,18.9549591101151
Exp4_S8,29,far,far,far,0.625,21.9373201568154
Exp4_S8,30,far,no flankers,far,Inf,52.5639505934689
Exp4_S9,1,mid,near,near,5,14.5101956284877
Exp4_S9,2,mid,near,near,2.5,48.5599975847077
Exp4_S9,3,mid,near,near,1.25,10.9573744199262
Exp4_S9,4,mid,near,near,0.625,NaN
Exp4_S9,5,mid,no flankers,near,Inf,44.2473075112222
Exp4_S9,6,far,near,near,5,16.596791622319
Exp4_S9,7,far,near,near,2.5,8.13393987933024
Exp4_S9,8,far,near,near,1.25,35.243420313897
Exp4_S9,9,far,near,near,0.625,30.8894154160106
Exp4_S9,10,far,no flankers,near,Inf,19.7904438366051
Exp4_S9,11,near,near,near,5,40.3044226749439
Exp4_S9,12,near,near,near,2.5,26.4393410850004
Exp4_S9,13,near,near,near,1.25,16.9027484080783
Exp4_S9,14,near,near,near,0.625,30.1970768120771
Exp4_S9,15,near,no flankers,near,Inf,13.2447439851738
Exp4_S9,16,mid,far,far,5,19.3612613237879
Exp4_S9,17,mid,far,far,2.5,15.5389687606097
Exp4_S9,18,mid,far,far,1.25,NaN
Exp4_S9,19,mid,far,far,0.625,25.8066943003336
Exp4_S9,20,mid,no flankers,far,Inf,11.5687191048405
Exp4_S9,21,near,far,far,5,24.7093190127896
Exp4_S9,22,near,far,far,2.5,10.6025009075958
Exp4_S9,23,near,far,far,1.25,21.6823921862812
Exp4_S9,24,near,far,far,0.625,NaN
Exp4_S9,25,near,no flankers,far,Inf,32.8526376478834
Exp4_S9,26,far,far,far,5,17.1234974183026
Exp4_S9,27,far,far,far,2.5,11.6368103156127
Exp4_S9,28,far,far,far,1.25,18.0899936650615
Exp4_S9,29,far,far,far,0.625,3.62653337589202
Exp4_S9,30,far,no flankers,far,Inf,20.214918904117
