ID,Condition_number,Target_Screen,Flanker_Screen,Fixation_Screen,Target_Flanker_Spacing_in_deg,PerceivedPosCount_TCenter,PerceivedPosCount_TOffCenter,PerceivedPosCount_TObstructed,PerceivedPosCount_TOutside,PerceivedPosCount_noRingOrUnsure,CircSD_deg
Exp4_S20,28,far,far,far,1.25,7,1,0,0,0,37.9675689267319
Exp4_S20,29,far,far,far,0.625,7,1,0,0,0,23.4428227705247
Exp4_S20,30,far,no flankers,far,Inf,1,0,0,1,6,10.1074815700837
Exp4_S21,1,mid,near,near,5,5,3,0,0,0,42.7866830945351
Exp4_S21,2,mid,near,near,2.5,6,1,0,1,0,11.6916352629934
Exp4_S21,3,mid,near,near,1.25,2,5,0,1,0,38.9817629277819
Exp4_S21,4,mid,near,near,0.625,1,4,1,1,1,30.2520937866648
Exp4_S21,5,mid,no flankers,near,Inf,1,0,0,0,7,12.4826001753955
Exp4_S21,6,far,near,near,5,3,4,0,0,1,42.1388197220874
Exp4_S21,7,far,near,near,2.5,4,2,1,1,0,45.4447250485366
Exp4_S21,8,far,near,near,1.25,1,5,0,2,0,22.7138155038558
Exp4_S21,9,far,near,near,0.625,4,4,0,0,0,69.1951647411408
Exp4_S21,10,far,no flankers,near,Inf,0,0,0,0,8,21.0121202921919
Exp4_S21,11,near,near,near,5,7,1,0,0,0,9.83812312763016
Exp4_S21,12,near,near,near,2.5,7,1,0,0,0,22.7621429568997
Exp4_S21,13,near,near,near,1.25,8,0,0,0,0,8.84506572013352
Exp4_S21,14,near,near,near,0.625,8,0,0,0,0,33.5194996929829
Exp4_S21,15,near,no flankers,near,Inf,0,0,0,1,7,9.35570648857962
Exp4_S21,16,mid,far,far,5,3,4,0,0,1,13.089265332837
Exp4_S21,17,mid,far,far,2.5,3,5,0,0,0,17.0435835259598
Exp4_S21,18,mid,far,far,1.25,2,1,4,0,1,11.5360356427527
Exp4_S21,19,mid,far,far,0.625,4,0,1,3,0,63.5779264061144
Exp4_S21,20,mid,no flankers,far,Inf,1,0,0,0,7,23.4548483950485
Exp4_S21,21,near,far,far,5,4,1,1,1,1,7.317618568386
Exp4_S21,22,near,far,far,2.5,5,0,0,3,0,23.4289343726324
Exp4_S21,23,near,far,far,1.25,3,2,0,3,0,17.8341146644667
Exp4_S21,24,near,far,far,0.625,0,2,1,5,0,47.4575614614709
Exp4_S21,25,near,no flankers,far,Inf,0,0,0,0,8,10.9581238188118
Exp4_S21,26,far,far,far,5,7,1,0,0,0,11.857884326091
Exp4_S21,27,far,far,far,2.5,8,0,0,0,0,17.3491136522203
Exp4_S21,28,far,far,far,1.25,7,1,0,0,0,13.5111042196
Exp4_S21,29,far,far,far,0.625,7,0,1,0,0,46.7402029164312
Exp4_S21,30,far,no flankers,far,Inf,0,1,0,0,7,13.4068772694898
Exp4_S2,1,mid,near,near,5,3,5,0,0,0,30.9506526486491
Exp4_S2,2,mid,near,near,2.5,5,2,1,0,0,24.3210779448856
Exp4_S2,3,mid,near,near,1.25,3,3,1,1,0,57.7637732920064
Exp4_S2,4,mid,near,near,0.625,5,3,0,0,0,73.1158250809854
Exp4_S2,5,mid,no flankers,near,Inf,0,0,0,0,8,11.3052707563362
Exp4_S2,6,far,near,near,5,4,3,0,1,0,12.9891775189374
Exp4_S2,7,far,near,near,2.5,8,0,0,0,0,18.251487682881
Exp4_S2,8,far,near,near,1.25,5,1,1,1,0,18.1011406828922
Exp4_S2,9,far,near,near,0.625,5,3,0,0,0,54.8184632049696
Exp4_S2,10,far,no flankers,near,Inf,0,0,0,0,8,14.2844041742188
Exp4_S2,11,near,near,near,5,3,1,2,1,1,18.2260737266451
Exp4_S2,12,near,near,near,2.5,7,1,0,0,0,54.8841009441645
Exp4_S2,13,near,near,near,1.25,5,1,1,0,1,37.1894890705622
Exp4_S2,14,near,near,near,0.625,6,1,1,0,0,46.2361067564608
Exp4_S2,15,near,no flankers,near,Inf,1,0,0,0,7,45.9975916358021
Exp4_S2,16,mid,far,far,5,6,2,0,0,0,15.8653007713245
Exp4_S2,17,mid,far,far,2.5,5,2,0,0,1,12.8483281719508
Exp4_S2,18,mid,far,far,1.25,5,2,0,1,0,30.4676770790117
Exp4_S2,19,mid,far,far,0.625,5,2,0,1,0,23.6038183032023
Exp4_S2,20,mid,no flankers,far,Inf,1,0,2,0,5,40.7267156018501
Exp4_S2,21,near,far,far,5,1,5,0,2,0,27.9589036884705
Exp4_S2,22,near,far,far,2.5,3,5,0,0,0,35.9848297319143
Exp4_S2,23,near,far,far,1.25,4,1,1,2,0,45.2790281491443
Exp4_S2,24,near,far,far,0.625,4,1,0,3,0,85.361553878526
Exp4_S2,25,near,no flankers,far,Inf,2,0,1,0,5,28.047403745984
Exp4_S2,26,far,far,far,5,6,2,0,0,0,13.6509939194837
Exp4_S2,27,far,far,far,2.5,7,1,0,0,0,9.66848467244385
Exp4_S2,28,far,far,far,1.25,7,1,0,0,0,43.9619518356968
Exp4_S2,29,far,far,far,0.625,7,1,0,0,0,33.0945809042272
Exp4_S2,30,far,no flankers,far,Inf,0,1,0,0,7,17.9897774679809
Exp4_S3,1,mid,near,near,5,1,5,2,0,0,50.1022013427847
Exp4_S3,2,mid,near,near,2.5,4,4,0,0,0,41.2968100402847
Exp4_S3,3,mid,near,near,1.25,2,5,1,0,0,48.0837450616098
Exp4_S3,4,mid,near,near,0.625,3,4,1,0,0,78.5098743164064
Exp4_S3,5,mid,no flankers,near,Inf,1,0,0,0,7,19.2938956799114
Exp4_S3,6,far,near,near,5,3,4,0,0,1,74.9421545532946
Exp4_S3,7,far,near,near,2.5,3,3,0,2,0,75.0080103354186
Exp4_S3,8,far,near,near,1.25,1,3,2,2,0,89.5669455900104
Exp4_S3,9,far,near,near,0.625,1,5,0,1,1,89.4783621288823
Exp4_S3,10,far,no flankers,near,Inf,0,0,0,0,8,74.8244776540502
Exp4_S3,11,near,near,near,5,7,0,1,0,0,44.3868035325282
Exp4_S3,12,near,near,near,2.5,6,2,0,0,0,29.9961798037877
Exp4_S3,13,near,near,near,1.25,7,1,0,0,0,44.7855785103433
Exp4_S3,14,near,near,near,0.625,5,0,1,0,2,32.6802318795166
Exp4_S3,15,near,no flankers,near,Inf,2,0,0,0,6,15.0486223209414
Exp4_S3,16,mid,far,far,5,3,5,0,0,0,46.1484894364747
Exp4_S3,17,mid,far,far,2.5,3,3,2,0,0,53.6018967898538
Exp4_S3,18,mid,far,far,1.25,3,2,3,0,0,75.8051375552948
Exp4_S3,19,mid,far,far,0.625,1,2,2,3,0,58.7842650132004
Exp4_S3,20,mid,no flankers,far,Inf,0,0,0,0,8,20.5431197109647
Exp4_S3,21,near,far,far,5,2,4,1,1,0,48.0552711244418
Exp4_S3,22,near,far,far,2.5,5,2,0,1,0,83.3640394498639
Exp4_S3,23,near,far,far,1.25,1,2,0,5,0,78.5580903503076
Exp4_S3,24,near,far,far,0.625,1,2,1,4,0,67.9526778340375
Exp4_S3,25,near,no flankers,far,Inf,0,0,0,0,8,18.8741653222346
Exp4_S3,26,far,far,far,5,5,2,0,0,1,32.8815463580437
Exp4_S3,27,far,far,far,2.5,3,4,1,0,0,65.0243156787166
Exp4_S3,28,far,far,far,1.25,3,4,0,0,1,43.9656415511276
Exp4_S3,29,far,far,far,0.625,7,1,0,0,0,112.108237614608
Exp4_S3,30,far,no flankers,far,Inf,0,1,0,0,7,25.8808696059974
Exp4_S4,1,mid,near,near,5,5,1,2,0,0,18.6601290005928
Exp4_S4,2,mid,near,near,2.5,1,5,1,1,0,12.0118709889032
Exp4_S4,3,mid,near,near,1.25,0,7,1,0,0,19.8834990714591
Exp4_S4,4,mid,near,near,0.625,0,0,8,0,0,20.0036276793338
Exp4_S4,5,mid,no flankers,near,Inf,0,0,0,0,8,18.1172430693605
Exp4_S4,6,far,near,near,5,1,5,2,0,0,10.2950141662205
Exp4_S4,7,far,near,near,2.5,1,6,1,0,0,42.9865734755019
Exp4_S4,8,far,near,near,1.25,0,5,3,0,0,16.8348569955716
Exp4_S4,9,far,near,near,0.625,0,0,8,0,0,18.4678250033451
Exp4_S4,10,far,no flankers,near,Inf,0,0,0,0,8,15.7713385804299
Exp4_S4,11,near,near,near,5,8,0,0,0,0,10.3907664401448
Exp4_S4,12,near,near,near,2.5,7,1,0,0,0,11.4334002307541
Exp4_S4,13,near,near,near,1.25,7,1,0,0,0,13.9865019385946
Exp4_S4,14,near,near,near,0.625,8,0,0,0,0,8.04947511547549
Exp4_S4,15,near,no flankers,near,Inf,0,0,0,0,8,16.8739516212356
Exp4_S4,16,mid,far,far,5,7,1,0,0,0,23.1320617531236
Exp4_S4,17,mid,far,far,2.5,2,6,0,0,0,9.79456342484107
Exp4_S4,18,mid,far,far,1.25,3,1,4,0,0,17.815315535915
Exp4_S4,19,mid,far,far,0.625,4,1,3,0,0,10.1371707662251
Exp4_S4,20,mid,no flankers,far,Inf,0,2,0,0,6,50.1525962136776
Exp4_S4,21,near,far,far,5,2,5,1,0,0,13.7189662309731
Exp4_S4,22,near,far,far,2.5,0,4,2,2,0,27.3895878030591
Exp4_S4,23,near,far,far,1.25,0,0,6,2,0,35.1800294944029
Exp4_S4,24,near,far,far,0.625,0,0,7,1,0,27.4420767588766
Exp4_S4,25,near,no flankers,far,Inf,0,0,0,0,8,22.1683961749067
Exp4_S4,26,far,far,far,5,7,1,0,0,0,24.8638905742495
Exp4_S4,27,far,far,far,2.5,8,0,0,0,0,17.0269018580487
Exp4_S4,28,far,far,far,1.25,8,0,0,0,0,10.9359377590385
Exp4_S4,29,far,far,far,0.625,8,0,0,0,0,30.8351253433105
Exp4_S4,30,far,no flankers,far,Inf,1,0,0,0,7,8.38717208151117
Exp4_S5,1,mid,near,near,5,4,3,0,0,1,43.7956654394051
Exp4_S5,2,mid,near,near,2.5,4,1,1,0,2,27.4197851610087
Exp4_S5,3,mid,near,near,1.25,7,0,0,0,1,19.2343406066444
Exp4_S5,4,mid,near,near,0.625,4,3,0,0,1,133.95174514295
Exp4_S5,5,mid,no flankers,near,Inf,1,0,0,0,7,25.7723981949055
Exp4_S5,6,far,near,near,5,3,2,1,0,2,67.6173069339076
Exp4_S5,7,far,near,near,2.5,3,1,1,0,3,57.123153922131
Exp4_S5,8,far,near,near,1.25,2,2,3,0,1,87.0837624816873
Exp4_S5,9,far,near,near,0.625,1,3,4,0,0,68.290125441692
Exp4_S5,10,far,no flankers,near,Inf,2,0,0,0,6,45.4671472443439
Exp4_S5,11,near,near,near,5,8,0,0,0,0,12.0596403816806
Exp4_S5,12,near,near,near,2.5,7,0,1,0,0,18.3691831930853
Exp4_S5,13,near,near,near,1.25,8,0,0,0,0,10.5109934890352
Exp4_S5,14,near,near,near,0.625,7,1,0,0,0,12.4200363367607
Exp4_S5,15,near,no flankers,near,Inf,0,0,0,0,8,9.70967947324744
Exp4_S5,16,mid,far,far,5,6,2,0,0,0,29.1893642864779
Exp4_S5,17,mid,far,far,2.5,4,4,0,0,0,12.6153787410056
Exp4_S5,18,mid,far,far,1.25,2,1,5,0,0,42.4517044448625
Exp4_S5,19,mid,far,far,0.625,3,1,0,3,1,106.128409163362
Exp4_S5,20,mid,no flankers,far,Inf,0,0,0,0,8,48.9671674677441
Exp4_S5,21,near,far,far,5,1,4,3,0,0,13.7120451541695
Exp4_S5,22,near,far,far,2.5,2,4,0,2,0,18.1646214825578
Exp4_S5,23,near,far,far,1.25,3,3,1,0,1,30.2574844259867
Exp4_S5,24,near,far,far,0.625,1,3,3,0,1,22.4331254643472
Exp4_S5,25,near,no flankers,far,Inf,1,0,0,0,7,11.2688800195186
Exp4_S5,26,far,far,far,5,8,0,0,0,0,16.9152778285024
Exp4_S5,27,far,far,far,2.5,8,0,0,0,0,20.3140302630686
Exp4_S5,28,far,far,far,1.25,7,1,0,0,0,68.4495938537492
Exp4_S5,29,far,far,far,0.625,8,0,0,0,0,57.9321123421166
Exp4_S5,30,far,no flankers,far,Inf,1,0,0,0,7,14.5744352132046
Exp4_S6,1,mid,near,near,5,2,0,6,0,0,56.6101871276624
Exp4_S6,2,mid,near,near,2.5,7,0,1,0,0,71.8179196498971
Exp4_S6,3,mid,near,near,1.25,4,3,1,0,0,55.7277298808527
Exp4_S6,4,mid,near,near,0.625,2,4,1,1,0,92.5235957939859
Exp4_S6,5,mid,no flankers,near,Inf,0,0,0,0,8,16.5319348704948
Exp4_S6,6,far,near,near,5,1,2,5,0,0,75.3013161079268
Exp4_S6,7,far,near,near,2.5,6,0,1,1,0,33.6148518323258
Exp4_S6,8,far,near,near,1.25,6,0,0,2,0,18.8823685892011
Exp4_S6,9,far,near,near,0.625,2,0,2,4,0,69.7173872809374
Exp4_S6,10,far,no flankers,near,Inf,0,0,0,0,8,33.8355920548029
Exp4_S6,11,near,near,near,5,7,0,1,0,0,19.7679814637182
Exp4_S6,12,near,near,near,2.5,8,0,0,0,0,45.5695089440084
Exp4_S6,13,near,near,near,1.25,8,0,0,0,0,18.3433874359223
Exp4_S6,14,near,near,near,0.625,8,0,0,0,0,67.022909923728
Exp4_S6,15,near,no flankers,near,Inf,3,0,0,0,5,17.1026628267083
Exp4_S6,16,mid,far,far,5,3,5,0,0,0,23.9481516730773
Exp4_S6,17,mid,far,far,2.5,5,3,0,0,0,51.9650412504433
Exp4_S6,18,mid,far,far,1.25,4,0,2,2,0,67.2739364667536
Exp4_S6,19,mid,far,far,0.625,3,0,2,3,0,34.2622485979901
Exp4_S6,20,mid,no flankers,far,Inf,1,0,0,0,7,20.8952660495513
Exp4_S6,21,near,far,far,5,3,2,0,2,1,20.2635988434223
Exp4_S6,22,near,far,far,2.5,4,0,0,4,0,101.584543830654
Exp4_S6,23,near,far,far,1.25,4,3,0,1,0,70.6110546374097
Exp4_S6,24,near,far,far,0.625,1,2,0,5,0,53.2792530795407
Exp4_S6,25,near,no flankers,far,Inf,1,0,0,0,7,14.7546660169693
Exp4_S6,26,far,far,far,5,8,0,0,0,0,28.0810831711974
Exp4_S6,27,far,far,far,2.5,7,1,0,0,0,47.4370117403776
Exp4_S6,28,far,far,far,1.25,8,0,0,0,0,21.8213991168412
Exp4_S6,29,far,far,far,0.625,8,0,0,0,0,27.7010324545951
Exp4_S6,30,far,no flankers,far,Inf,1,0,0,0,7,19.3621034648913
Exp4_S7,1,mid,near,near,5,5,2,0,0,1,47.4571665197972
Exp4_S7,2,mid,near,near,2.5,6,0,0,0,2,31.2090215811549
Exp4_S7,3,mid,near,near,1.25,5,1,0,1,1,80.5461802545164
Exp4_S7,4,mid,near,near,0.625,6,1,0,1,0,50.1806744921025
Exp4_S7,5,mid,no flankers,near,Inf,0,0,0,0,8,36.487103393106
Exp4_S7,6,far,near,near,5,8,0,0,0,0,50.0309664009192
Exp4_S7,7,far,near,near,2.5,8,0,0,0,0,59.0384053692746
Exp4_S7,8,far,near,near,1.25,7,0,0,0,1,108.621121223694
Exp4_S7,9,far,near,near,0.625,6,2,0,0,0,99.2511883088716
Exp4_S7,10,far,no flankers,near,Inf,1,0,0,0,7,25.4837669605102
Exp4_S7,11,near,near,near,5,8,0,0,0,0,44.990832059609
Exp4_S7,12,near,near,near,2.5,8,0,0,0,0,8.62327165500358
Exp4_S7,13,near,near,near,1.25,8,0,0,0,0,21.5878018983123
Exp4_S7,14,near,near,near,0.625,8,0,0,0,0,43.6305975815932
Exp4_S7,15,near,no flankers,near,Inf,0,0,0,0,8,13.6453982315858
Exp4_S7,16,mid,far,far,5,8,0,0,0,0,16.192483936259
Exp4_S7,17,mid,far,far,2.5,7,1,0,0,0,14.3267525725771
Exp4_S7,18,mid,far,far,1.25,6,1,0,1,0,33.9181060215905
Exp4_S7,19,mid,far,far,0.625,5,1,0,2,0,90.7329045396002
Exp4_S7,20,mid,no flankers,far,Inf,1,0,0,0,7,16.2904894266502
Exp4_S7,21,near,far,far,5,6,1,0,1,0,37.2283806088675
Exp4_S7,22,near,far,far,2.5,8,0,0,0,0,46.771261505705
Exp4_S7,23,near,far,far,1.25,7,0,0,1,0,88.4979154594941
Exp4_S7,24,near,far,far,0.625,8,0,0,0,0,39.3430010638387
Exp4_S7,25,near,no flankers,far,Inf,1,0,0,0,7,12.2515293456748
Exp4_S7,26,far,far,far,5,8,0,0,0,0,29.5040641944647
Exp4_S7,27,far,far,far,2.5,8,0,0,0,0,26.1562613891293
Exp4_S7,28,far,far,far,1.25,8,0,0,0,0,40.6893641333968
Exp4_S7,29,far,far,far,0.625,7,0,0,0,1,47.05693627799
Exp4_S7,30,far,no flankers,far,Inf,2,0,0,0,6,12.5906557469736
Exp4_S8,1,mid,near,near,5,1,5,2,0,0,28.2225318439682
Exp4_S8,2,mid,near,near,2.5,1,4,3,0,0,34.3273956124431
Exp4_S8,3,mid,near,near,1.25,1,5,1,0,1,14.2381395197478
Exp4_S8,4,mid,near,near,0.625,2,3,3,0,0,48.0973296327226
Exp4_S8,5,mid,no flankers,near,Inf,0,0,0,0,8,17.9087028653995
Exp4_S8,6,far,near,near,5,0,5,2,1,0,37.2233862254158
Exp4_S8,7,far,near,near,2.5,1,5,2,0,0,63.4933188935483
Exp4_S8,8,far,near,near,1.25,0,3,4,0,1,43.5508007520827
Exp4_S8,9,far,near,near,0.625,0,1,5,2,0,56.868519083681
Exp4_S8,10,far,no flankers,near,Inf,0,0,0,0,8,22.8002698353502
Exp4_S8,11,near,near,near,5,7,1,0,0,0,13.0996616264834
Exp4_S8,12,near,near,near,2.5,6,0,0,0,2,30.0072367454822
Exp4_S8,13,near,near,near,1.25,8,0,0,0,0,23.1255269186999
Exp4_S8,14,near,near,near,0.625,8,0,0,0,0,32.3383148735298
Exp4_S8,15,near,no flankers,near,Inf,0,0,0,0,8,17.3444315127557
Exp4_S8,16,mid,far,far,5,3,5,0,0,0,22.6971920620347
Exp4_S8,17,mid,far,far,2.5,0,7,1,0,0,19.706855871779
Exp4_S8,18,mid,far,far,1.25,0,4,4,0,0,24.5928249684367
Exp4_S8,19,mid,far,far,0.625,1,2,4,1,0,18.5058933071572
Exp4_S8,20,mid,no flankers,far,Inf,0,0,0,0,8,11.8373439203162
Exp4_S8,21,near,far,far,5,0,5,1,1,1,52.7564616901744
Exp4_S8,22,near,far,far,2.5,1,5,2,0,0,26.8203540583743
Exp4_S8,23,near,far,far,1.25,0,2,5,0,1,60.4925626601932
Exp4_S8,24,near,far,far,0.625,0,0,4,4,0,50.1899014816431
Exp4_S8,25,near,no flankers,far,Inf,0,0,0,0,8,21.4697750585741
Exp4_S8,26,far,far,far,5,8,0,0,0,0,34.3716567019139
Exp4_S8,27,far,far,far,2.5,6,2,0,0,0,37.5194793556585
Exp4_S8,28,far,far,far,1.25,8,0,0,0,0,18.9549591101151
Exp4_S8,29,far,far,far,0.625,8,0,0,0,0,21.9373201568154
Exp4_S8,30,far,no flankers,far,Inf,0,0,1,0,7,52.5639505934689
Exp4_S9,1,mid,near,near,5,2,5,1,0,0,22.4099668655539
Exp4_S9,2,mid,near,near,2.5,2,3,1,1,1,42.9109290828392
Exp4_S9,3,mid,near,near,1.25,1,4,2,1,0,48.6234098806177
Exp4_S9,4,mid,near,near,0.625,1,1,1,5,0,22.0504750002717
Exp4_S9,5,mid,no flankers,near,Inf,1,0,0,0,7,44.2473075112222
Exp4_S9,6,far,near,near,5,1,4,2,1,0,47.1730405716281
Exp4_S9,7,far,near,near,2.5,2,3,1,2,0,10.4618366593383
Exp4_S9,8,far,near,near,1.25,2,3,2,1,0,65.9937246678541
Exp4_S9,9,far,near,near,0.625,2,2,2,2,0,38.1068925989019
Exp4_S9,10,far,no flankers,near,Inf,0,0,0,0,8,19.7904438366051
Exp4_S9,11,near,near,near,5,4,4,0,0,0,40.3044226749439
Exp4_S9,12,near,near,near,2.5,6,1,0,1,0,24.7056745179101
Exp4_S9,13,near,near,near,1.25,6,0,1,0,1,19.3174641102177
Exp4_S9,14,near,near,near,0.625,4,1,0,2,1,25.5861624733047
Exp4_S9,15,near,no flankers,near,Inf,0,0,0,1,7,13.2447439851738
Exp4_S9,16,mid,far,far,5,5,2,1,0,0,20.1275788009368
Exp4_S9,17,mid,far,far,2.5,2,4,1,1,0,20.1253283385526
Exp4_S9,18,mid,far,far,1.25,0,0,8,0,0,21.7039675442286
Exp4_S9,19,mid,far,far,0.625,1,5,0,2,0,25.3239463240333
Exp4_S9,20,mid,no flankers,far,Inf,0,0,0,1,7,11.5687191048405
Exp4_S9,21,near,far,far,5,1,6,0,1,0,24.0489755275785
Exp4_S9,22,near,far,far,2.5,1,3,1,2,1,29.6591129614797
Exp4_S9,23,near,far,far,1.25,2,2,4,0,0,36.1370631955775
Exp4_S9,24,near,far,far,0.625,0,2,4,2,0,38.2063159998838
Exp4_S9,25,near,no flankers,far,Inf,0,1,0,0,7,32.8526376478834
Exp4_S9,26,far,far,far,5,6,1,0,0,1,29.0708778930478
Exp4_S9,27,far,far,far,2.5,4,2,1,1,0,11.0020902375348
Exp4_S9,28,far,far,far,1.25,5,2,1,0,0,18.346208988301
Exp4_S9,29,far,far,far,0.625,4,2,0,0,2,5.91789446115814
Exp4_S9,30,far,no flankers,far,Inf,0,0,0,1,7,20.214918904117
