"ID","Condition_number","Presented_Landolt_Ori_in_deg","Reported_Landolt_Ori_in_deg","Target_Screen","Flanker_Screen","Fixation_Screen","Target_Flanker_Spacing_in_deg","Condition_Repeat_Number","Presentation_Order"
"Exp5_S1",8,252,227.747060060501,"near","near","near",0.625,7,85
"Exp5_S1",12,149,141.418925762177,"far","far","far",0.625,6,86
"Exp5_S1",6,73,62.0345306396484,"near","near","near",2.5,7,87
"Exp5_S1",13,190,205.924555420876,"mid","no flankers","mid",Inf,4,88
"Exp5_S1",15,227,215.839665412903,"far","no flankers","far",Inf,5,89
"Exp5_S1",1,201,191.78551864624,"mid","mid","mid",5,7,90
"Exp5_S1",4,122,145.074693620205,"mid","mid","mid",0.625,8,91
"Exp5_S1",12,86,99.619373947382,"far","far","far",0.625,7,92
"Exp5_S1",3,35,39.1286921203136,"mid","mid","mid",1.25,4,93
"Exp5_S1",9,114,105.414432942867,"far","far","far",5,7,94
"Exp5_S1",3,205,216.525849342346,"mid","mid","mid",1.25,5,95
"Exp5_S1",3,116,117.408271610737,"mid","mid","mid",1.25,6,96
"Exp5_S1",13,163,159.999242782593,"mid","no flankers","mid",Inf,5,97
"Exp5_S1",11,358,348.523863792419,"far","far","far",1.25,6,98
"Exp5_S1",14,270,272.804640293121,"near","no flankers","near",Inf,8,99
"Exp5_S1",10,159,149.889163970947,"far","far","far",2.5,8,100
"Exp5_S1",2,122,103.721179962158,"mid","mid","mid",2.5,7,101
"Exp5_S1",4,316,335.064345836639,"mid","mid","mid",0.625,9,102
"Exp5_S1",9,323,325.292783752084,"far","far","far",5,8,103
"Exp5_S1",13,165,138.538482189178,"mid","no flankers","mid",Inf,6,104
"Exp5_S1",15,91,103.673404105008,"far","no flankers","far",Inf,6,105
"Exp5_S1",5,319,314.689635276794,"near","near","near",5,7,106
"Exp5_S1",5,339,356.05758369714,"near","near","near",5,8,107
"Exp5_S1",9,269,268.989197790623,"far","far","far",5,9,108
"Exp5_S1",7,94,103.034516334534,"near","near","near",1.25,8,109
"Exp5_S1",3,92,88.6664148569107,"mid","mid","mid",1.25,7,110
"Exp5_S1",8,146,17.7241480350494,"near","near","near",0.625,8,111
"Exp5_S1",13,352,357.860206007957,"mid","no flankers","mid",Inf,7,112
"Exp5_S1",6,229,213.954025641084,"near","near","near",2.5,8,113
"Exp5_S1",11,332,12.9536400437355,"far","far","far",1.25,7,114
"Exp5_S1",11,261,192.187870979309,"far","far","far",1.25,8,115
"Exp5_S1",3,43,42.1723508834839,"mid","mid","mid",1.25,8,116
"Exp5_S1",8,295,308.781579971313,"near","near","near",0.625,9,117
"Exp5_S1",6,160,146.224222183228,"near","near","near",2.5,9,118
"Exp5_S1",2,243,228.332826137543,"mid","mid","mid",2.5,8,119
"Exp5_S1",8,262,272.896591693163,"near","near","near",0.625,10,120
"Exp5_S1",15,113,122.402233600616,"far","no flankers","far",Inf,7,121
"Exp5_S1",10,357,359,"far","far","far",2.5,9,122
"Exp5_S1",7,212,219.810291469097,"near","near","near",1.25,9,123
"Exp5_S1",15,231,230.31578720361,"far","no flankers","far",Inf,8,124
"Exp5_S1",3,283,319.107247829437,"mid","mid","mid",1.25,9,125
"Exp5_S1",9,10,355.776585578918,"far","far","far",5,10,126
"Exp5_S1",12,290,186.875218018889,"far","far","far",0.625,8,127
"Exp5_S1",1,350,353.301028251648,"mid","mid","mid",5,8,128
"Exp5_S1",6,145,163.59187322855,"near","near","near",2.5,10,129
"Exp5_S1",3,158,146.698218107224,"mid","mid","mid",1.25,10,130
"Exp5_S1",11,273,288.890561103821,"far","far","far",1.25,9,131
"Exp5_S1",7,5,0,"near","near","near",1.25,10,132
"Exp5_S1",15,131,120.909034073353,"far","no flankers","far",Inf,9,133
"Exp5_S1",1,121,126.806208848953,"mid","mid","mid",5,9,134
"Exp5_S1",15,100,132.731960833073,"far","no flankers","far",Inf,10,135
"Exp5_S1",13,149,152.732269763947,"mid","no flankers","mid",Inf,8,136
"Exp5_S1",12,1,110.402230918407,"far","far","far",0.625,9,137
"Exp5_S1",5,44,48.7414062023163,"near","near","near",5,9,138
"Exp5_S1",2,240,227.538480848074,"mid","mid","mid",2.5,9,139
"Exp5_S1",13,148,142.654541015625,"mid","no flankers","mid",Inf,9,140
"Exp5_S1",4,268,231.30178502202,"mid","mid","mid",0.625,10,141
"Exp5_S1",11,41,76.1387183219194,"far","far","far",1.25,10,142
"Exp5_S1",2,27,31.9142067432404,"mid","mid","mid",2.5,10,143
"Exp5_S1",14,247,218.189704507589,"near","no flankers","near",Inf,9,144
"Exp5_S1",14,226,220.183900676668,"near","no flankers","near",Inf,10,145
"Exp5_S1",10,261,267.132438659668,"far","far","far",2.5,10,146
"Exp5_S1",5,24,51.6954374313354,"near","near","near",5,10,147
"Exp5_S1",1,256,258.69822883606,"mid","mid","mid",5,10,148
"Exp5_S1",12,237,106.872079193592,"far","far","far",0.625,10,149
"Exp5_S1",13,147,144.60282087326,"mid","no flankers","mid",Inf,10,150
