"ID","Condition_number","Presented_Landolt_Ori_in_deg","Reported_Landolt_Ori_in_deg","Target_Screen","Flanker_Screen","Fixation_Screen","Target_Flanker_Spacing_in_deg","Condition_Repeat_Number","Presentation_Order"
"Exp5_S8",6,177,180.471207201481,"near","near","near",2.5,2,36
"Exp5_S8",2,337,338.019319415092,"mid","mid","mid",2.5,5,37
"Exp5_S8",9,158,171.141858041286,"far","far","far",5,3,38
"Exp5_S8",7,255,88.6207294464111,"near","near","near",1.25,3,39
"Exp5_S8",1,286,90.0935125350952,"mid","mid","mid",5,3,40
"Exp5_S8",15,306,321.930639386177,"far","no flankers","far",Inf,2,41
"Exp5_S8",12,67,86.0630932450294,"far","far","far",0.625,3,42
"Exp5_S8",15,340,359.805857181549,"far","no flankers","far",Inf,3,43
"Exp5_S8",9,38,51.5454843044281,"far","far","far",5,4,44
"Exp5_S8",4,292,81.4544105529785,"mid","mid","mid",0.625,6,45
"Exp5_S8",9,237,262.269775271416,"far","far","far",5,5,46
"Exp5_S8",10,277,53.1864809989929,"far","far","far",2.5,4,47
"Exp5_S8",5,216,235.873536288738,"near","near","near",5,4,48
"Exp5_S8",9,292,85.4207181930542,"far","far","far",5,6,49
"Exp5_S8",7,31,50.2184057235718,"near","near","near",1.25,4,50
"Exp5_S8",1,319,357.765840530396,"mid","mid","mid",5,4,51
"Exp5_S8",6,93,165.764321915805,"near","near","near",2.5,3,52
"Exp5_S8",14,172,182.252780914307,"near","no flankers","near",Inf,3,53
"Exp5_S8",11,198,174.828864656389,"far","far","far",1.25,4,54
"Exp5_S8",14,215,222.867871701717,"near","no flankers","near",Inf,4,55
"Exp5_S8",13,351,0,"mid","no flankers","mid",Inf,4,56
"Exp5_S8",5,1,359,"near","near","near",5,5,57
"Exp5_S8",4,357,48.2179174423218,"mid","mid","mid",0.625,7,58
"Exp5_S8",1,225,246.691645622253,"mid","mid","mid",5,5,59
"Exp5_S8",6,188,177.051626205444,"near","near","near",2.5,4,60
"Exp5_S8",1,288,96.2643098831177,"mid","mid","mid",5,6,61
"Exp5_S8",7,130,100.436840057373,"near","near","near",1.25,5,62
"Exp5_S8",6,69,67.3505417332053,"near","near","near",2.5,5,63
"Exp5_S8",13,34,70,"mid","no flankers","mid",Inf,5,64
"Exp5_S8",13,191,174.190107822418,"mid","no flankers","mid",Inf,6,65
"Exp5_S8",3,357,357.76585483551,"mid","mid","mid",1.25,1,66
"Exp5_S8",14,131,116.68398141861,"near","no flankers","near",Inf,5,67
"Exp5_S8",1,173,182.311429977417,"mid","mid","mid",5,7,68
"Exp5_S8",7,134,113.729948401451,"near","near","near",1.25,6,69
"Exp5_S8",5,176,180.195505768061,"near","near","near",5,6,70
"Exp5_S8",15,104,92.6734037697315,"far","no flankers","far",Inf,4,71
"Exp5_S8",2,166,183.889510631561,"mid","mid","mid",2.5,6,72
"Exp5_S8",7,256,255.557502508163,"near","near","near",1.25,7,73
"Exp5_S8",8,13,357.522996902466,"near","near","near",0.625,3,74
"Exp5_S8",2,317,312.346989631653,"mid","mid","mid",2.5,7,75
"Exp5_S8",14,213,242.39651709795,"near","no flankers","near",Inf,6,76
"Exp5_S8",1,149,117.853943824768,"mid","mid","mid",5,8,77
"Exp5_S8",12,273,78.1680035591125,"far","far","far",0.625,4,78
"Exp5_S8",9,1,3.22342872619629,"far","far","far",5,7,79
"Exp5_S8",12,254,269.886024475098,"far","far","far",0.625,5,80
"Exp5_S8",5,34,51.6954374313354,"near","near","near",5,7,81
"Exp5_S8",12,82,70.9153318405151,"far","far","far",0.625,6,82
"Exp5_S8",9,312,305.813519001007,"far","far","far",5,8,83
"Exp5_S8",7,202,84.5344457626343,"near","near","near",1.25,8,84
"Exp5_S8",12,342,29.0108156204224,"far","far","far",0.625,7,85
"Exp5_S8",11,345,349.329731702805,"far","far","far",1.25,5,86
"Exp5_S8",10,144,25.762629121542,"far","far","far",2.5,5,87
"Exp5_S8",3,211,212.275117635727,"mid","mid","mid",1.25,2,88
"Exp5_S8",6,139,62.0345020294189,"near","near","near",2.5,6,89
"Exp5_S8",15,222,239.65632390976,"far","no flankers","far",Inf,5,90
"Exp5_S8",3,159,107.23183298111,"mid","mid","mid",1.25,3,91
"Exp5_S8",15,221,223.588728457689,"far","no flankers","far",Inf,6,92
"Exp5_S8",10,2,4.83513593673706,"far","far","far",2.5,6,93
"Exp5_S8",1,277,265.955950140953,"mid","mid","mid",5,9,94
"Exp5_S8",3,18,7.40494966506958,"mid","mid","mid",1.25,4,95
"Exp5_S8",3,318,0,"mid","mid","mid",1.25,5,96
"Exp5_S8",3,269,93.7959909439087,"mid","mid","mid",1.25,6,97
"Exp5_S8",8,318,104.867881536484,"near","near","near",0.625,4,98
"Exp5_S8",11,262,87.0324110984802,"far","far","far",1.25,6,99
"Exp5_S8",14,271,268.902245551348,"near","no flankers","near",Inf,7,100
"Exp5_S8",13,257,261.501559257507,"mid","no flankers","mid",Inf,7,101
"Exp5_S8",13,127,123.030143260956,"mid","no flankers","mid",Inf,8,102
"Exp5_S8",7,319,72.3736238479614,"near","near","near",1.25,9,103
"Exp5_S8",15,281,275.191004216671,"far","no flankers","far",Inf,7,104
"Exp5_S8",13,268,276.311435341835,"mid","no flankers","mid",Inf,9,105
"Exp5_S8",6,156,141.793184280396,"near","near","near",2.5,7,106
"Exp5_S8",5,201,222.724147923291,"near","near","near",5,8,107
"Exp5_S8",3,148,128.244985103607,"mid","mid","mid",1.25,7,108
"Exp5_S8",6,92,81.235671043396,"near","near","near",2.5,8,109
"Exp5_S8",14,15,23.6321783065796,"near","no flankers","near",Inf,8,110
"Exp5_S8",11,114,112.819797992706,"far","far","far",1.25,7,111
"Exp5_S8",8,215,32.4942827224731,"near","near","near",0.625,5,112
"Exp5_S8",9,320,296.14325428009,"far","far","far",5,9,113
"Exp5_S8",4,14,81.4544069766998,"mid","mid","mid",0.625,8,114
"Exp5_S8",9,46,37.87522315979,"far","far","far",5,10,115
"Exp5_S8",11,264,227.919833488762,"far","far","far",1.25,8,116
"Exp5_S8",8,58,96.4195822253823,"near","near","near",0.625,6,117
"Exp5_S8",10,224,114.619375735521,"far","far","far",2.5,7,118
"Exp5_S8",3,13,48.9783630371094,"mid","mid","mid",1.25,8,119
"Exp5_S8",15,53,45.7518291473389,"far","no flankers","far",Inf,8,120
"Exp5_S8",2,137,119.713268280029,"mid","mid","mid",2.5,8,121
"Exp5_S8",10,349,17.7288329601288,"far","far","far",2.5,8,122
"Exp5_S8",6,205,224.091950505972,"near","near","near",2.5,9,123
"Exp5_S8",12,50,77.1432536095381,"far","far","far",0.625,8,124
"Exp5_S8",15,91,88.1387176513672,"far","no flankers","far",Inf,9,125
"Exp5_S8",14,176,178.718490600586,"near","no flankers","near",Inf,9,126
"Exp5_S8",3,271,77.751932144165,"mid","mid","mid",1.25,9,127
"Exp5_S8",10,260,282.443710803986,"far","far","far",2.5,9,128
"Exp5_S8",2,331,5.50695419311523,"mid","mid","mid",2.5,9,129
"Exp5_S8",4,217,178.952851295471,"mid","mid","mid",0.625,9,130
"Exp5_S8",8,178,165.425387620926,"near","near","near",0.625,7,131
"Exp5_S8",4,288,262.534029006958,"mid","mid","mid",0.625,10,132
"Exp5_S8",12,304,96.7026793956757,"far","far","far",0.625,9,133
"Exp5_S8",12,117,95.89684009552,"far","far","far",0.625,10,134
"Exp5_S8",8,225,29.3218275532126,"near","near","near",0.625,8,135
"Exp5_S8",11,34,52.3806229233742,"far","far","far",1.25,9,136
"Exp5_S8",10,184,176.590100780129,"far","far","far",2.5,10,137
"Exp5_S8",7,74,103.051778078079,"near","near","near",1.25,10,138
"Exp5_S8",1,341,0,"mid","mid","mid",5,10,139
"Exp5_S8",14,234,227.54590177536,"near","no flankers","near",Inf,10,140
"Exp5_S8",8,310,359,"near","near","near",0.625,9,141
"Exp5_S8",11,98,88.2234229147434,"far","far","far",1.25,10,142
"Exp5_S8",6,184,175.804640851915,"near","near","near",2.5,10,143
"Exp5_S8",3,67,71.5811204910278,"mid","mid","mid",1.25,10,144
"Exp5_S8",2,249,278.779763221741,"mid","mid","mid",2.5,10,145
"Exp5_S8",5,46,63.5115194320679,"near","near","near",5,9,146
"Exp5_S8",8,176,236.149379312992,"near","near","near",0.625,10,147
"Exp5_S8",13,43,41.9613790512085,"mid","no flankers","mid",Inf,10,148
"Exp5_S8",5,205,190.453949928284,"near","near","near",5,10,149
"Exp5_S8",15,142,116.04320526123,"far","no flankers","far",Inf,10,150
