"ID","Condition_number","Presented_Landolt_Ori_in_deg","Reported_Landolt_Ori_in_deg","Target_Screen","Flanker_Screen","Fixation_Screen","Target_Flanker_Spacing_in_deg","Condition_Repeat_Number","Presentation_Order"
"Exp5_S7",8,56,41.3563460111618,"near","near","near",0.625,2,49
"Exp5_S7",8,26,44.8677229583263,"near","near","near",0.625,3,50
"Exp5_S7",8,200,209.735741615295,"near","near","near",0.625,4,51
"Exp5_S7",5,240,212.689790725708,"near","near","near",5,6,52
"Exp5_S7",8,131,146.310216426849,"near","near","near",0.625,5,53
"Exp5_S7",6,332,321.080636978149,"near","near","near",2.5,3,54
"Exp5_S7",2,210,214.1622838974,"mid","mid","mid",2.5,4,55
"Exp5_S7",15,7,50.4743938446045,"far","no flankers","far",Inf,8,56
"Exp5_S7",8,220,216.689776420593,"near","near","near",0.625,6,57
"Exp5_S7",13,244,222.385628461838,"mid","no flankers","mid",Inf,4,58
"Exp5_S7",8,115,146.310223579407,"near","near","near",0.625,7,59
"Exp5_S7",13,109,138.911900281906,"mid","no flankers","mid",Inf,5,60
"Exp5_S7",13,335,172.190107822418,"mid","no flankers","mid",Inf,6,61
"Exp5_S7",14,135,149.264236927032,"near","no flankers","near",Inf,3,62
"Exp5_S7",13,55,46.7580851316452,"mid","no flankers","mid",Inf,7,63
"Exp5_S7",6,145,133.591873787344,"near","near","near",2.5,4,64
"Exp5_S7",9,219,218.781102538109,"far","far","far",5,1,65
"Exp5_S7",5,159,141.689628124237,"near","near","near",5,7,66
"Exp5_S7",11,18,329.98920583725,"far","far","far",1.25,4,67
"Exp5_S7",6,20,45.982593536377,"near","near","near",2.5,5,68
"Exp5_S7",1,43,41.5896410942078,"mid","mid","mid",5,4,69
"Exp5_S7",12,316,315.625655174255,"far","far","far",0.625,3,70
"Exp5_S7",10,244,213.140125513077,"far","far","far",2.5,7,71
"Exp5_S7",15,56,45.9337708353996,"far","no flankers","far",Inf,9,72
"Exp5_S7",15,109,148.446845829487,"far","no flankers","far",Inf,10,73
"Exp5_S7",9,111,137.773445188999,"far","far","far",5,2,74
"Exp5_S7",1,184,135.600470304489,"mid","mid","mid",5,5,75
"Exp5_S7",5,286,323.52879011631,"near","near","near",5,8,76
"Exp5_S7",4,300,324.782082557678,"mid","mid","mid",0.625,4,77
"Exp5_S7",12,109,134.073888301849,"far","far","far",0.625,4,78
"Exp5_S7",10,1,6.44682884216309,"far","far","far",2.5,8,79
"Exp5_S7",13,333,340.487622261047,"mid","no flankers","mid",Inf,8,80
"Exp5_S7",4,263,214.512365221977,"mid","mid","mid",0.625,5,81
"Exp5_S7",11,314,325.588728904724,"far","far","far",1.25,5,82
"Exp5_S7",5,338,326.505731582642,"near","near","near",5,9,83
"Exp5_S7",14,16,353.091950058937,"near","no flankers","near",Inf,4,84
"Exp5_S7",3,12,10.8678450584412,"mid","mid","mid",1.25,3,85
"Exp5_S7",8,265,309.988543093204,"near","near","near",0.625,8,86
"Exp5_S7",9,192,183.263508796692,"far","far","far",5,3,87
"Exp5_S7",4,343,4.93662357330322,"mid","mid","mid",0.625,6,88
"Exp5_S7",1,154,151.110510826111,"mid","mid","mid",5,6,89
"Exp5_S7",13,336,326.167721748352,"mid","no flankers","mid",Inf,9,90
"Exp5_S7",7,304,319.155185826123,"near","near","near",1.25,7,91
"Exp5_S7",9,327,326.870686531067,"far","far","far",5,4,92
"Exp5_S7",3,209,191.853943824768,"mid","mid","mid",1.25,4,93
"Exp5_S7",6,32,30.5458946228027,"near","near","near",2.5,6,94
"Exp5_S7",9,194,183.289648279548,"far","far","far",5,5,95
"Exp5_S7",11,196,215,"far","far","far",1.25,6,96
"Exp5_S7",14,101,94.1724441051483,"near","no flankers","near",Inf,5,97
"Exp5_S7",11,302,322.636456489563,"far","far","far",1.25,7,98
"Exp5_S7",7,86,88.0516262054443,"near","near","near",1.25,8,99
"Exp5_S7",13,105,124.906487464905,"mid","no flankers","mid",Inf,10,100
"Exp5_S7",2,125,128.570323467255,"mid","mid","mid",2.5,5,101
"Exp5_S7",1,189,215.46831536293,"mid","mid","mid",5,7,102
"Exp5_S7",4,111,95.0857696533203,"mid","mid","mid",0.625,7,103
"Exp5_S7",12,43,237.739630699158,"far","far","far",0.625,5,104
"Exp5_S7",10,212,219.237369537354,"far","far","far",2.5,9,105
"Exp5_S7",12,190,224.600903883576,"far","far","far",0.625,6,106
"Exp5_S7",4,111,69.0826869010925,"mid","mid","mid",0.625,8,107
"Exp5_S7",3,259,238.25581073761,"mid","mid","mid",1.25,5,108
"Exp5_S7",12,267,270.835134595633,"far","far","far",0.625,7,109
"Exp5_S7",12,128,101.633320346475,"far","far","far",0.625,8,110
"Exp5_S7",3,43,30.3802156448364,"mid","mid","mid",1.25,6,111
"Exp5_S7",1,163,133.289036750793,"mid","mid","mid",5,8,112
"Exp5_S7",2,101,118.564905285835,"mid","mid","mid",2.5,6,113
"Exp5_S7",6,251,221.689629018307,"near","near","near",2.5,7,114
"Exp5_S7",11,191,214.929244041443,"far","far","far",1.25,8,115
"Exp5_S7",2,81,98.2812938690186,"mid","mid","mid",2.5,7,116
"Exp5_S7",14,274,266.712688446045,"near","no flankers","near",Inf,6,117
"Exp5_S7",9,161,125.30185008049,"far","far","far",5,6,118
"Exp5_S7",9,211,227.648658961058,"far","far","far",5,7,119
"Exp5_S7",6,335,305.82755947113,"near","near","near",2.5,8,120
"Exp5_S7",14,293,296.965482771397,"near","no flankers","near",Inf,7,121
"Exp5_S7",7,28,35.4482978582382,"near","near","near",1.25,9,122
"Exp5_S7",8,188,209.948372900486,"near","near","near",0.625,9,123
"Exp5_S7",6,321,317.643655329943,"near","near","near",2.5,9,124
"Exp5_S7",9,80,88.4468452706933,"far","far","far",5,8,125
"Exp5_S7",5,359,356.045975923538,"near","near","near",5,10,126
"Exp5_S7",3,233,232.551002264023,"mid","mid","mid",1.25,7,127
"Exp5_S7",12,114,117.654937505722,"far","far","far",0.625,9,128
"Exp5_S7",1,54,48.5100297927856,"mid","mid","mid",5,9,129
"Exp5_S7",14,153,131.626392245293,"near","no flankers","near",Inf,8,130
"Exp5_S7",2,155,146.666904449463,"mid","mid","mid",2.5,8,131
"Exp5_S7",4,41,68.6174364089966,"mid","mid","mid",0.625,9,132
"Exp5_S7",2,31,62.4466676712036,"mid","mid","mid",2.5,9,133
"Exp5_S7",3,61,54.5540751814842,"mid","mid","mid",1.25,8,134
"Exp5_S7",14,2,18.4999299868941,"near","no flankers","near",Inf,9,135
"Exp5_S7",10,330,320.112578392029,"far","far","far",2.5,10,136
"Exp5_S7",12,188,159.103173874319,"far","far","far",0.625,10,137
"Exp5_S7",6,311,307.304569721222,"near","near","near",2.5,10,138
"Exp5_S7",11,293,332.972463607788,"far","far","far",1.25,9,139
"Exp5_S7",3,301,325.220251083374,"mid","mid","mid",1.25,9,140
"Exp5_S7",3,238,213.785161733627,"mid","mid","mid",1.25,10,141
"Exp5_S7",8,188,189.14357984066,"near","near","near",0.625,10,142
"Exp5_S7",1,262,215.931214332581,"mid","mid","mid",5,10,143
"Exp5_S7",2,75,45.4822197258472,"mid","mid","mid",2.5,10,144
"Exp5_S7",14,42,48.5171875953674,"near","no flankers","near",Inf,10,145
"Exp5_S7",9,114,132.625654727221,"far","far","far",5,9,146
"Exp5_S7",4,74,109.545589447021,"mid","mid","mid",0.625,10,147
"Exp5_S7",11,349,2.41756439208984,"far","far","far",1.25,10,148
"Exp5_S7",7,152,136.034375190735,"near","near","near",1.25,10,149
"Exp5_S7",9,79,95.4851906895638,"far","far","far",5,10,150
